pricing_plan_id,app_id,feature
99320afb-4d15-4d70-83b3-f1ab11f052ba,be26365d-7304-48fc-8d6c-8f2904dd810f,One Click Upsell/Downsell
99320afb-4d15-4d70-83b3-f1ab11f052ba,be26365d-7304-48fc-8d6c-8f2904dd810f,Unlimited customer responses
99320afb-4d15-4d70-83b3-f1ab11f052ba,be26365d-7304-48fc-8d6c-8f2904dd810f,Advanced Analytics
733f6ed2-db92-42c3-bc2f-5ac15c141ed5,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Sort products automatically in real-time
733f6ed2-db92-42c3-bc2f-5ac15c141ed5,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Move in-stock products at first
733f6ed2-db92-42c3-bc2f-5ac15c141ed5,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Re-sort products automatically when they come back in stock
5f5ee519-b29c-454f-b059-794398c22f13,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Sort products automatically in real-time
5f5ee519-b29c-454f-b059-794398c22f13,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Move in-stock products at first
5f5ee519-b29c-454f-b059-794398c22f13,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Re-sort products automatically when they come back in stock
ae3e917b-a0c3-4e13-9b41-830ef4c1ae7f,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Sort products automatically in real-time
ae3e917b-a0c3-4e13-9b41-830ef4c1ae7f,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Move in-stock products at first
ae3e917b-a0c3-4e13-9b41-830ef4c1ae7f,052e5f9c-e2e2-41ce-aac7-365a4a024d05,Re-sort products automatically when they come back in stock
98f7b040-ee53-4445-aa17-fe9ed8a4a90a,51782544-d301-4cbd-9fce-f27bfd1e10b9,Supply 5 products
98f7b040-ee53-4445-aa17-fe9ed8a4a90a,51782544-d301-4cbd-9fce-f27bfd1e10b9,Buy & Sell Wholesale
98f7b040-ee53-4445-aa17-fe9ed8a4a90a,51782544-d301-4cbd-9fce-f27bfd1e10b9,Sell on Buddy Marketplace
98f7b040-ee53-4445-aa17-fe9ed8a4a90a,51782544-d301-4cbd-9fce-f27bfd1e10b9,B2B Lead Generation
98f7b040-ee53-4445-aa17-fe9ed8a4a90a,51782544-d301-4cbd-9fce-f27bfd1e10b9,No Commissions
a93f0c30-5a14-4ed4-aad9-1b77c9f17dcd,51782544-d301-4cbd-9fce-f27bfd1e10b9,Import 5 products
a93f0c30-5a14-4ed4-aad9-1b77c9f17dcd,51782544-d301-4cbd-9fce-f27bfd1e10b9,5 Brand Partnerships
a93f0c30-5a14-4ed4-aad9-1b77c9f17dcd,51782544-d301-4cbd-9fce-f27bfd1e10b9,Buy Wholesale
a93f0c30-5a14-4ed4-aad9-1b77c9f17dcd,51782544-d301-4cbd-9fce-f27bfd1e10b9,B2B Lead Generation
a93f0c30-5a14-4ed4-aad9-1b77c9f17dcd,51782544-d301-4cbd-9fce-f27bfd1e10b9,No Commissions
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,Import 50 products
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,Buy Wholesale
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,B2B Lead Generation
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,Auto Order Fulfillment
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,Unlimited Transactions
7d704e53-73d0-45b0-a914-0676af87931c,51782544-d301-4cbd-9fce-f27bfd1e10b9,No Commissions
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,Supply 50 products
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,Import 25 products
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,Buy & Sell Wholesale
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,Sell on Buddy Marketplace
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,B2B Lead Generation
06db4f72-dcbf-4609-930b-19933336ff99,51782544-d301-4cbd-9fce-f27bfd1e10b9,No Commissions
22bc77d9-70f3-48a7-ac87-f292eafc0be6,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Setting up your store? Don't worry use our app it is free for the development store.
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Bundle Builder
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Product Bundle
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Variant Bundle
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Combo products
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Mix & Match
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Advanced Bundles
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Analytics
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,BOGO
f0f31f3e-9c74-44c9-9135-a21f7fdb2e93,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,All other features
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Bundle Builder
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Product Bundle
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Variant Bundle
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Combo products
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Mix & Match
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Advanced Bundles
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,Analytics
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,BOGO
164b3eca-2415-4edf-a25d-860ea29f139d,4b8b4cf5-0b75-4386-9f98-174a8cdf7297,All other features
58298ff7-f2d5-45b4-9882-895ccfd07e54,aa45475c-7611-43b4-b30f-03757f6a80b2,Flat monthly rate. No hidden fees
58298ff7-f2d5-45b4-9882-895ccfd07e54,aa45475c-7611-43b4-b30f-03757f6a80b2,In-Cart Shipping Rates
58298ff7-f2d5-45b4-9882-895ccfd07e54,aa45475c-7611-43b4-b30f-03757f6a80b2,Geolocation Accuracy
58298ff7-f2d5-45b4-9882-895ccfd07e54,aa45475c-7611-43b4-b30f-03757f6a80b2,"Swift, efficient, knowledgeable support"
58298ff7-f2d5-45b4-9882-895ccfd07e54,aa45475c-7611-43b4-b30f-03757f6a80b2,Free shipping bar
9099f750-1c6a-4b74-9ad6-aa408511fb71,f19ca812-611d-4bb6-a8a9-384c796dedf2,Abandoned Cart Stats
9099f750-1c6a-4b74-9ad6-aa408511fb71,f19ca812-611d-4bb6-a8a9-384c796dedf2,Reachable Cart Capture Sources and Percentage
9099f750-1c6a-4b74-9ad6-aa408511fb71,f19ca812-611d-4bb6-a8a9-384c796dedf2,Identify Revenue Opportunities
9099f750-1c6a-4b74-9ad6-aa408511fb71,f19ca812-611d-4bb6-a8a9-384c796dedf2,Abandoned Cart vs Abandoned Checkout Stats
5b4fa51f-3d57-411c-9c49-29d7b0a4f41f,f19ca812-611d-4bb6-a8a9-384c796dedf2,For stores up to $100K / month in sales
5b4fa51f-3d57-411c-9c49-29d7b0a4f41f,f19ca812-611d-4bb6-a8a9-384c796dedf2,CartSave prompt and exit intent
5b4fa51f-3d57-411c-9c49-29d7b0a4f41f,f19ca812-611d-4bb6-a8a9-384c796dedf2,5 proprietary capture points
5b4fa51f-3d57-411c-9c49-29d7b0a4f41f,f19ca812-611d-4bb6-a8a9-384c796dedf2,"Double ""Reachable Carts"""
9ea00c45-5949-47a4-9531-dcee5ac263d1,f19ca812-611d-4bb6-a8a9-384c796dedf2,For stores $100K to $250K / month in sales
9ea00c45-5949-47a4-9531-dcee5ac263d1,f19ca812-611d-4bb6-a8a9-384c796dedf2,CartSave prompt and exit intent
9ea00c45-5949-47a4-9531-dcee5ac263d1,f19ca812-611d-4bb6-a8a9-384c796dedf2,5 proprietary capture points
9ea00c45-5949-47a4-9531-dcee5ac263d1,f19ca812-611d-4bb6-a8a9-384c796dedf2,Guaranteed 20X ROI
9b4f6ad2-010e-4f5f-9bd5-78f1aee9072e,f19ca812-611d-4bb6-a8a9-384c796dedf2,For stores over $500K/ month in sales
9b4f6ad2-010e-4f5f-9bd5-78f1aee9072e,f19ca812-611d-4bb6-a8a9-384c796dedf2,CartSave prompt and exit intent
9b4f6ad2-010e-4f5f-9bd5-78f1aee9072e,f19ca812-611d-4bb6-a8a9-384c796dedf2,5 proprietary capture points
9b4f6ad2-010e-4f5f-9bd5-78f1aee9072e,f19ca812-611d-4bb6-a8a9-384c796dedf2,Guaranteed 20X ROI
a9f4635a-9294-4dfe-95ed-8fb93964af2a,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,"Enterprise plan provides Filters for stores with > 100,000 products"
a9f4635a-9294-4dfe-95ed-8fb93964af2a,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,More than FOUR Themes
a9f4635a-9294-4dfe-95ed-8fb93964af2a,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Auto update of Filters
a9f4635a-9294-4dfe-95ed-8fb93964af2a,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,"Supports > 100,000 products"
1d02f082-1806-4466-8f31-2fb20da61f78,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Basic plan provides Filters for stores with 51-5000 products
1d02f082-1806-4466-8f31-2fb20da61f78,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,TWO Themes
1d02f082-1806-4466-8f31-2fb20da61f78,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Auto update of Filters
1d02f082-1806-4466-8f31-2fb20da61f78,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Supports 1-5000 products
e9497f56-cdd2-42b5-bb31-2aefa759d38c,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Premium plan provides Filters for stores with 5001-25000 products
e9497f56-cdd2-42b5-bb31-2aefa759d38c,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,TWO Themes
e9497f56-cdd2-42b5-bb31-2aefa759d38c,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Auto update of Filters
e9497f56-cdd2-42b5-bb31-2aefa759d38c,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Supports 5001-25000 product
f75798bb-9579-44df-8021-a2dc41a1dcd0,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,"Expert plan provides Filters for stores with 25001-100,000 products"
f75798bb-9579-44df-8021-a2dc41a1dcd0,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,TWO Themes
f75798bb-9579-44df-8021-a2dc41a1dcd0,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,Auto update of Filters
f75798bb-9579-44df-8021-a2dc41a1dcd0,b6b01abe-0c9f-4a12-b2c2-2a0367c2be0f,"Supports 25000-100,000 products"
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Multiple Categories Support
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Guest Wishlist
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Custom CSS
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Text Customization
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Share Wishlist On Social Media
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Add Unlimited Wishlist
693929ec-94db-4676-824c-468f4bbf5629,0474ce5c-71ed-4e13-ae60-31ac34b80c26,Analytics
e1fe574f-1919-4bd8-88d4-dd0d8e239688,47f47cba-e6a2-47c8-bdd0-bbb34a338374,50 affiliate conversions /mo
e1fe574f-1919-4bd8-88d4-dd0d8e239688,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Unlimited Affiliates & Offers
e1fe574f-1919-4bd8-88d4-dd0d8e239688,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Tiered commission rates
e1fe574f-1919-4bd8-88d4-dd0d8e239688,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Analytics
e1fe574f-1919-4bd8-88d4-dd0d8e239688,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Email Support
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,200 affiliate conversions /mo
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Unlimited Affiliates & Offers
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Tiered commission rates
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Analytics
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,In-App Support
f0ddf707-a35b-4e0a-b964-372afcd82404,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Program Migration Assistance
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Unlimited Conversions
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Onboarding
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Expedited Support
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Affiliate Discovery
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Multiple Payment Options
e34e67e6-1b19-41ca-a869-4af9d5d92124,47f47cba-e6a2-47c8-bdd0-bbb34a338374,Custom Reporting
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Hassle-free setup: We'll install T-Selector for you!
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,7-day Free Trial
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Multiple VAT Rates
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Fully Translatable
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Pop-up
244e7efd-ce05-4120-a3c4-6300e31f0603,55befa8c-5f40-4f7f-b8ec-ea58a492769b,VAT-switching Toggle
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Hassle-free setup: We'll install T-Selector for you!
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,7-day Free Trial
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Multiple VAT Rates
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Fully Translatable
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,Pop-up
7e5d4eef-1119-4806-a52b-f9a0eeeb6636,55befa8c-5f40-4f7f-b8ec-ea58a492769b,VAT-switching Toggle
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,50 products
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Detect new SEO issues monthly
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Connects to Google SC
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Compress images
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Manage page visibility
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Create sitemap
83501cfe-b045-4004-b797-6d91aeb5ec15,c0464312-954a-4485-ac81-f78b05a111dc,Monthly email update
5c48985a-dcb1-4a55-a408-94810b326456,c0464312-954a-4485-ac81-f78b05a111dc,200 products
5c48985a-dcb1-4a55-a408-94810b326456,c0464312-954a-4485-ac81-f78b05a111dc,All Free plan features
5c48985a-dcb1-4a55-a408-94810b326456,c0464312-954a-4485-ac81-f78b05a111dc,Detect new SEO issues every 2 weeks
5c48985a-dcb1-4a55-a408-94810b326456,c0464312-954a-4485-ac81-f78b05a111dc,Weekly email updates
a58bda9e-47cc-4b3a-b49f-0a88758c545c,c0464312-954a-4485-ac81-f78b05a111dc,"2,000 products"
a58bda9e-47cc-4b3a-b49f-0a88758c545c,c0464312-954a-4485-ac81-f78b05a111dc,All Starter plan features
44288587-972f-4a84-b898-785bbaea2bc8,c0464312-954a-4485-ac81-f78b05a111dc,"5,000 products"
44288587-972f-4a84-b898-785bbaea2bc8,c0464312-954a-4485-ac81-f78b05a111dc,All Pro plan features
44288587-972f-4a84-b898-785bbaea2bc8,c0464312-954a-4485-ac81-f78b05a111dc,Detect new SEO issues every week
44288587-972f-4a84-b898-785bbaea2bc8,c0464312-954a-4485-ac81-f78b05a111dc,Daily email updates
6096be21-13ca-41ef-a742-a4abc23d355e,c3c61f92-c699-42c4-8039-0470582b3582,Bulk edit upto 200 products per store
0324ba6d-e490-47ab-b101-ea2123fc8f4a,c3c61f92-c699-42c4-8039-0470582b3582,"Bulk edit unlimited products, customers, collections and pages"
0324ba6d-e490-47ab-b101-ea2123fc8f4a,c3c61f92-c699-42c4-8039-0470582b3582,Priority support
0324ba6d-e490-47ab-b101-ea2123fc8f4a,c3c61f92-c699-42c4-8039-0470582b3582,Latest features first
0324ba6d-e490-47ab-b101-ea2123fc8f4a,c3c61f92-c699-42c4-8039-0470582b3582,30 day retention of files
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,Up to 50 orders
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,Review Request Emails
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,Website reviews
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,Smart badge
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,Social media reviews share
265475be-99a3-4021-893b-8ced769c2dfe,68891254-5a56-48bd-8a01-e03a50e4bc97,SEO Page & Rich Snippets
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Up to 200 orders
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Website & product reviews
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Photo Reviews
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Reviews Carousel
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Smart Reviews widgets
28f2ba4a-96fd-4a10-9397-9b59e4369eb3,68891254-5a56-48bd-8a01-e03a50e4bc97,Mail Support
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Up to 400 orders
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Facebook & Instagram Ads
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Google my business
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Facebook reviews
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Manual Collection
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Review Reminders
9163a466-56ef-4a28-9e44-b255907d7812,68891254-5a56-48bd-8a01-e03a50e4bc97,Product grouping
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Up to 1000 orders
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Up to 3 domains
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Google Ads
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Google shopping
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Competitive analysis
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Multi language
1e9e499b-19a3-4278-bf9b-4121e956e3f8,68891254-5a56-48bd-8a01-e03a50e4bc97,Personalized and telephone support
a6edb8a7-538e-41b8-ab38-266c5553fb66,a42c2f84-3456-4ae0-92ff-da6cd8adf368,Block Unlimited Countries and IP
a6edb8a7-538e-41b8-ab38-266c5553fb66,a42c2f84-3456-4ae0-92ff-da6cd8adf368,Protect Content
a6edb8a7-538e-41b8-ab38-266c5553fb66,a42c2f84-3456-4ae0-92ff-da6cd8adf368,Customize Block Message
a6edb8a7-538e-41b8-ab38-266c5553fb66,a42c2f84-3456-4ae0-92ff-da6cd8adf368,Blocked Access Log (2000 Logs/month)
a6edb8a7-538e-41b8-ab38-266c5553fb66,a42c2f84-3456-4ae0-92ff-da6cd8adf368,App Enable/Disable
773eb971-3551-40ac-b76c-e8a1ae2337f1,a42c2f84-3456-4ae0-92ff-da6cd8adf368,All In Pro plan
773eb971-3551-40ac-b76c-e8a1ae2337f1,a42c2f84-3456-4ae0-92ff-da6cd8adf368,Enhanced Visitors Analytics Log (20 000 records/month)
808c242b-c9e9-4b5b-a06b-dea6c88956cd,f941ba60-8afd-4e56-9469-650728bf7040,Limited configuration
808c242b-c9e9-4b5b-a06b-dea6c88956cd,f941ba60-8afd-4e56-9469-650728bf7040,Limited simple materials
808c242b-c9e9-4b5b-a06b-dea6c88956cd,f941ba60-8afd-4e56-9469-650728bf7040,Limited options without custom options
808c242b-c9e9-4b5b-a06b-dea6c88956cd,f941ba60-8afd-4e56-9469-650728bf7040,No Advanced materials
808c242b-c9e9-4b5b-a06b-dea6c88956cd,f941ba60-8afd-4e56-9469-650728bf7040,No  templates
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,unlimited configurations
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,unlimit simples materials
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,advanced materials
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,templates
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,additional components
d17b7f95-fd2f-4243-97c0-089dbec00cd5,f941ba60-8afd-4e56-9469-650728bf7040,Unlimited options with custom options
3af7f552-95bb-4996-8b23-ee9e2377f137,3dcdf9a6-d8e1-4091-b652-f9cc07f918e9,Kick start your business with best-in-class inventory control and order management.
6831fe07-321a-4c48-b028-c22d81d2e103,3dcdf9a6-d8e1-4091-b652-f9cc07f918e9,"Comprehensive retail operations.  POS, ecommerce, B2B, inventory, purchasing, warehousing, and reporting all in one system."
727f515b-acb0-481c-9e7f-de969953a805,3dcdf9a6-d8e1-4091-b652-f9cc07f918e9,"All of our Pro edition features with more users, automation, and higher sales order volume to take your scaling business to the next level."
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,Product export to eBay
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,Product import to Shopify
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,Synchronize orders
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,Synchronize products
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,Stock synchronization
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,No limits
f51d9e16-2911-42c9-8227-24d89bc4ed47,5971bd80-f96d-4d28-9c6d-bb5d6021fb16,24h - Support
143974c0-308f-4911-a746-5be50f8a027c,b957e74d-d12c-4f55-bc68-81c5a118c519,Not GDPR compliant
143974c0-308f-4911-a746-5be50f8a027c,b957e74d-d12c-4f55-bc68-81c5a118c519,"Basic, customizable cookie bar"
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,GDPR compliance
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,For stores on the Basic plan
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,23 languages
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,Location detection
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,Collect active consent
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,Block JS
88428a4d-de7d-4753-ab6b-24b4e8fbc5f1,b957e74d-d12c-4f55-bc68-81c5a118c519,Block 3rd-party cookies
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,GDPR compliance
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,For stores on Shopify or Advanced plans
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,23 languages
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,Location detection
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,Collect active consent
a983aac5-8aa2-4135-b52e-d27117e7ae6a,b957e74d-d12c-4f55-bc68-81c5a118c519,Block JS
